Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
22/09/2009,EP2,EUR,22/09/2009,9,1,4092.07,36.1,36.1,0,74.09,74.09,497.33,483.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,9,2,4215.75,36.1,36.1,0,34.47,34.47,490.03,472,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,10,1,4315.62,36.1,36.1,0,32.51,32.51,468.72,416.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,10,2,4355.62,36.1,36.1,0,36.43,36.43,460.81,438.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,11,1,4354.29,36.1,36.1,0,63.4,34.47,441.09,509,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,11,2,4354.59,36.1,36.1,0,63.4,34.47,453.35,554.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,12,1,4366.37,36.1,36.1,0,63.84,34.91,464.48,528,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,12,2,4370.33,36.1,36.1,0,66.81,36.1,476.31,508.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,13,1,4389.4,32.3,32.3,0,63.4,34.47,483.8,519.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,13,2,4411.27,31.53,31.53,0,63.4,34.47,496.74,523.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,14,1,4337.83,31.53,31.53,0,72.46,36.1,509.2,548,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,14,2,4259.93,29.5,29.5,0,63.4,34.47,499.53,550.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,15,1,4272.9,29.5,29.5,0,63.08,34.15,490.97,544.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,15,2,4257.86,29.5,29.5,0,63.4,34.47,475.99,471.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,16,1,4281.9,29.5,29.5,0,63.4,34.47,453.04,413.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,16,2,4339.21,31.53,31.53,0,63.4,34.47,442.39,470,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,17,1,4409.99,31.53,31.53,0,63.4,34.47,423.84,441,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,17,2,4510.86,31.53,31.53,0,63.4,34.47,406.52,385.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,18,1,4571.42,33.49,33.49,0,63.4,34.47,379.56,344,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,18,2,4579.08,36.1,36.1,0,63.4,34.47,369.06,276.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,19,1,4491.66,36.1,36.1,0,63.4,34.47,356.35,238,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,19,2,4426.7,36.1,36.1,0,63.4,34.47,341.58,214,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,20,1,4441.97,36.1,36.1,0,63.4,34.47,334.83,226,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,20,2,4649.75,106.7,36.1,0,63.4,34.47,327.45,274,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,21,1,4784.14,206.03,47.34,0,63.4,34.47,325.43,291.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,21,2,4726.49,106.7,36.1,0,70.15,36.1,318.97,262,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,22,1,4561.59,106.7,36.1,0,63.4,34.47,311.36,233,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,22,2,4342.21,36.1,36.1,0,34.47,34.47,305.64,233.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,23,1,4054.23,36.1,36.1,0,34.47,34.47,298.1,233.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,23,2,3746.84,35.03,35.03,0,32.57,32.57,294.8,215.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,24,1,3473.65,29.99,29.99,0,33.13,33.13,286.62,233,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,22/09/2009,24,2,3208.88,25.27,25.27,0,31.84,31.83,284.33,214,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,1,1,3051.52,25.27,25.27,0,24.44,24.44,281.64,223,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,1,2,2910.84,21.86,21.86,0,24.13,24.13,280.44,237,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,2,1,2792.18,21.07,21.07,0,21.86,21.86,276.88,196,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,2,2,2718.43,21.07,21.07,0,21.07,21.07,273.36,184,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,3,1,2659.35,17.54,17.54,0,21.07,21.07,268.57,178.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,3,2,2611.99,16.62,16.62,0,21.07,21.07,265.38,175,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,4,1,2573.49,16.04,16.04,0,21.07,21.07,258.95,180.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,4,2,2555.31,15.94,15.94,0,18.48,18.48,259,168.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,5,1,2564.39,15.94,15.94,0,18.48,18.48,254.62,162.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,5,2,2597.82,17.7,17.7,0,18.48,18.48,244.63,168.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,6,1,2647.1,18.48,18.48,0,21.07,21.07,230.2,154.5,0,0,0,0,0,0,0,0,0,0,,
22/09/2009,EP2,EUR,23/09/2009,6,2,2702.23,21.07,21.07,0,21.07,21.07,223.51,160.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,7,1,2919.17,19.04,19.04,0,19.04,19.04,221.86,196,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,7,2,3185.51,19.82,19.82,0,19.7,19.7,225.15,208,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,8,1,3630.69,25.14,25.14,0,20.15,20.15,230.23,233,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,8,2,3975.79,22.48,22.48,0,33.58,20.52,230.21,260,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,9,1,4267.33,47.65,28.17,0,40.64,27.58,230.05,292.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,9,2,4329.29,47.65,28.17,0,56.53,32.55,232.96,327.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,10,1,4399.66,47.65,28.17,0,70.43,32.55,241.2,348,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,10,2,4432.75,47.65,28.17,0,69.32,32.55,247.89,379.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,11,1,4394.55,47.65,28.17,0,66.08,32.55,261.5,377,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,11,2,4402.41,47.65,28.17,0,60.84,36.29,281.02,409.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,12,1,4384.7,47.65,28.17,0,59.54,34.42,305.82,397.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,12,2,4381.41,47.65,28.17,0,58.03,34.42,340.57,373,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,13,1,4425.21,47.65,28.17,0,46.96,28.79,376.53,383.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,13,2,4429.2,47.65,28.17,0,46.96,28.79,421.19,374,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,14,1,4333.69,44.85,25.37,0,57.65,34.42,468.49,386.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,14,2,4252.92,41.32,21.84,0,43.54,25.37,462.62,376,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,15,1,4277.61,41.96,22.48,0,43.54,25.37,453.9,402,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,15,2,4256.55,41.96,22.48,0,43.54,25.37,449.67,409,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,16,1,4282.23,42,22.52,0,42.3,24.13,433.62,418.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,16,2,4309.37,42,22.52,0,43.54,25.37,440.32,399,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,17,1,4360.18,44.85,25.37,0,44.03,25.37,421.95,340,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,17,2,4445.65,47.65,28.17,0,67.87,43.47,393.47,293.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,18,1,4503.52,47.65,28.17,0,62.5,34.75,346.21,242,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,18,2,4511.19,47.65,28.17,0,46.96,28.79,315.54,222,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,19,1,4412.48,47.65,28.17,0,55.92,34.42,295.63,222.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,19,2,4314.51,46.31,26.84,0,45.01,26.84,275.64,240,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,20,1,4342.76,44.85,25.37,0,46.96,28.79,266.8,239,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,20,2,4634.94,47.65,28.17,0,46.96,28.79,251.27,199,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,21,1,4777.8,71.84,32.55,0,46.96,28.79,240.56,203,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,21,2,4711.61,56.66,32.55,0,107.34,32.55,227.9,203,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,22,1,4536.98,47.65,28.17,0,89.58,28.79,215.83,198,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,22,2,4280.18,47.65,28.17,0,71.41,28.79,207.18,212,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,23,1,4020.05,28.18,28.17,0,71.41,28.79,196.21,199.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,23,2,3712.61,24.54,24.54,0,24.54,24.54,198.67,188.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,24,1,3425.18,19.88,19.88,0,22.75,22.75,200.35,182,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,23/09/2009,24,2,3147.92,19.72,19.72,0,20.15,20.15,204.48,187.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,1,1,3009.74,19.04,19.04,0,20.15,20.15,209.55,175.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,1,2,2858.06,19.7,19.7,0,19.04,19.04,213.57,189,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,2,1,2730.67,19.04,19.04,0,18.89,18.89,216.86,189,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,2,2,2640.02,18.89,18.89,0,18.71,18.71,213.29,176,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,3,1,2590.39,18.89,18.89,0,18.33,18.33,208.96,190.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,3,2,2522.59,18.71,18.71,0,17.64,17.64,206.6,218.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,4,1,2491.82,18.71,18.71,0,17.25,17.25,205.32,222,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,4,2,2483.61,18.71,18.71,0,19.04,19.04,202.52,204,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,5,1,2481.25,18.89,18.89,0,19.04,19.04,198.46,197.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,5,2,2504.08,19.04,19.04,0,19.7,19.7,196.94,208.5,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,6,1,2569.04,19.7,19.7,0,19.7,19.7,195.86,213,0,0,0,0,0,0,0,0,0,0,,
23/09/2009,EP2,EUR,24/09/2009,6,2,2637.43,19.7,19.7,0,19.81,19.81,193.6,196.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,7,1,2838.01,20.96,20.96,0,20.96,20.96,223.48,195,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,7,2,3103.42,21.41,21.41,0,21.41,21.41,218.87,178.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,8,1,3548.61,30.39,30.39,0,21.57,21.56,209.31,164,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,8,2,3927.82,40.55,35.61,0,35.87,35.87,210.15,173,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,9,1,4235.87,41.44,35.61,0,44.1,44.1,198.14,164.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,9,2,4331.57,41.83,35.61,0,42.53,35.61,199.63,153,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,10,1,4451.88,41.83,35.61,0,47.28,35.61,191,164.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,10,2,4494.06,42.84,35.61,0,48.22,35.61,193.17,175,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,11,1,4468.61,41.83,35.61,0,47.3,35.61,191.91,189,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,11,2,4470.94,41.83,35.61,0,48.04,35.61,204.23,194.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,12,1,4471.94,41.83,35.61,0,48.46,35.61,211.52,229.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,12,2,4452.28,41.83,35.61,0,48.62,35.61,226.76,272.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,13,1,4442.54,41.83,35.61,0,46.99,35.61,237.82,279,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,13,2,4447.29,47.7,35.61,0,47.31,35.61,258.85,268,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,14,1,4346.33,43.46,35.61,0,47.45,35.61,279.29,306,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,14,2,4263.88,42.34,35.61,0,41.92,35.4,281.32,287.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,15,1,4272.18,44.22,35.61,0,39.55,33.03,294.2,311,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,15,2,4268.32,44.95,35.61,0,46.47,35.61,297.93,272,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,16,1,4272.14,41.83,35.61,0,42.24,35.61,307.48,313,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,16,2,4313.12,44.17,35.61,0,43.02,35.61,311.59,291.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,17,1,4360.5,45.26,35.61,0,39.55,33.03,322.46,243.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,17,2,4445.36,47.68,35.61,0,47.19,35.61,314.89,247,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,18,1,4498.3,47.7,35.61,0,41.99,35.47,303.89,272,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,18,2,4501.53,47.7,35.61,0,41.99,35.47,297.28,239,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,19,1,4425.46,41.9,35.61,0,46.94,35.61,289.87,219,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,19,2,4380.2,39.25,33.03,0,39.52,33,285.12,230.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,20,1,4415.62,42.1,35.61,0,39.55,33.03,285.41,241.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,20,2,4657.79,47.7,35.61,0,41.99,35.47,272.67,257,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,21,1,4779.64,47.7,35.61,0,41.99,35.47,257.36,243,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,21,2,4701.52,47.7,35.61,0,42.3,35.61,247.49,242.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,22,1,4540.75,47.12,35.61,0,41.99,35.47,236.85,207.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,22,2,4288.3,43.2,35.61,0,41.99,35.47,228.6,209.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,23,1,4035.47,35.61,35.61,0,33.66,32.03,219.54,201.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,23,2,3750.3,29.84,29.84,0,29.97,29.97,219.26,216,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,24,1,3474.1,27.64,27.63,0,29.71,29.71,215.53,196.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,24/09/2009,24,2,3236.26,24.93,24.93,0,27.46,27.46,215.58,177.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,1,1,3074.68,21.57,21.56,0,21.41,21.41,215.85,158,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,1,2,2930.71,20.89,20.89,0,21.41,21.41,216.89,151,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,2,1,2814.63,21.41,21.41,0,20.08,20.08,225.88,168.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,2,2,2721.11,20.89,20.89,0,19.36,19.36,227.57,189,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,3,1,2661.69,20.08,20.08,0,18.79,18.79,235.05,183,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,3,2,2592.45,20.08,20.08,0,18.57,18.57,236.87,199.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,4,1,2545.73,19.66,19.66,0,15.93,15.93,240.1,209.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,4,2,2522.23,19.37,19.36,0,19.36,19.36,243.07,220.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,5,1,2522.04,19.37,19.36,0,19.48,19.48,250.58,243,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,5,2,2554.67,19.48,19.48,0,19.48,19.48,251.21,218.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,6,1,2593.28,20.08,20.08,0,20.08,20.08,252.83,225.5,0,0,0,0,0,0,0,0,0,0,,
24/09/2009,EP2,EUR,25/09/2009,6,2,2640.18,20.08,20.08,0,20.08,20.08,254.89,225.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,7,1,2846.47,22.6,22.6,0,23.38,23.38,236.68,235,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,7,2,3113.83,23.38,23.38,0,26.6,26.6,239.44,247,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,8,1,3568.88,29.96,29.96,0,24.71,24.71,243.66,247.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,8,2,3937.89,38.01,38,0,38.01,38,247.88,236.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,9,1,4236.24,42.74,38,0,43.05,38,248.33,259.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,9,2,4325.38,43.33,38,0,43.68,38,252.77,264,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,10,1,4433.5,43.33,38,0,43.68,38,247.21,288,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,10,2,4470.67,43.33,38,0,43.68,38,251.56,323,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,11,1,4447.86,43.33,38,0,43.68,38,247.16,357.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,11,2,4447.88,43.33,38,0,43.68,38,262.94,358.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,12,1,4454.42,43.33,38,0,43.68,38,270.82,352,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,12,2,4448.43,43.33,38,0,43.68,38,297.8,358.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,13,1,4452.12,43.33,38,0,43.68,38,328.33,388.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,13,2,4445.77,43.33,38,0,43.68,38,362.17,399.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,14,1,4345.41,43.33,38,0,43.68,38,410.79,428,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,14,2,4232.01,41.36,36.03,0,43.68,38,406.97,453.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,15,1,4224.77,41.39,36.06,0,43.68,38,405.27,453,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,15,2,4198.35,41.36,36.03,0,43.68,38,402.76,445.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,16,1,4198.43,43.33,38,0,43.68,38,406.64,437,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,16,2,4202.48,43.99,38.66,0,43.68,38,402.91,421.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,17,1,4205.6,43.33,38,0,43.68,38,408.81,399.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,17,2,4268.88,49.02,38,0,43.68,38,385.49,368,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,18,1,4332.2,49.73,38,0,55.09,38,356.14,300.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,18,2,4364.28,49.73,38,0,56.52,38,340.95,274.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,19,1,4327.51,49.73,38,0,56.52,38,314.59,238,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,19,2,4276.16,49.73,38,0,56.52,38,299.05,251.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,20,1,4325.04,53.55,38,0,56.52,38,279.15,202,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,20,2,4587.2,61.34,38,0,54.54,36.03,268.85,213.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,21,1,4651.1,61.75,38,0,56.52,38,258.95,204,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,21,2,4535.06,61.75,38,0,56.52,38,250.31,188.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,22,1,4340.97,60.68,38,0,54.16,38,243.57,180,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,22,2,4114.04,54.46,38,0,41.63,38,235.24,200.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,23,1,3911.63,48.61,38,0,38.01,38,215.38,205,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,23,2,3711.2,38.01,38,0,34.12,34.12,212.16,188.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,24,1,3528.24,33.82,33.82,0,32.73,32.73,198.36,169.5,0,0,0,0,0,0,0,0,0,0,,
25/09/2009,EP2,EUR,25/09/2009,24,2,3341.6,32.45,32.45,0,38.01,38,195.71,179,0,0,0,0,0,0,0,0,0,0,,
